method,conf_th,iou_th,AP,AP50,AP75,APu,APvt,APt,APs,APm,APl,AR1,AR10,AR100,ARu,ARvt,ARt,ARs,ARm,ARl,TP,FP,FN,P,R,F1
OBS,0.4,0.2,50.5474056662748,83.9049119781173,53.7356875932324,-100,35.8718885189778,46.4845851453475,58.6610040948919,38.9281761825122,64.7120230714016,26.2906289149273,59.4163592667511,59.4193255695513,-100,41.616487155831,57.8373677924838,66.8507612429763,44.577387054544,67.2399809160305,41749,3982,5929,91.2925586582406,87.5644951549981,89.3896733719449
OBS,0.5,0.2,50.5474056662748,83.9049119781173,53.7356875932324,-100,35.8718885189778,46.4845851453475,58.6610040948919,38.9281761825122,64.7120230714016,26.2906289149273,59.4163592667511,59.4193255695513,-100,41.616487155831,57.8373677924838,66.8507612429763,44.577387054544,67.2399809160305,41267,3404,6411,92.3798437465022,86.553546709174,89.3718394351861
OBS,0.6,0.2,50.5474056662748,83.9049119781173,53.7356875932324,-100,35.8718885189778,46.4845851453475,58.6610040948919,38.9281761825122,64.7120230714016,26.2906289149273,59.4163592667511,59.4193255695513,-100,41.616487155831,57.8373677924838,66.8507612429763,44.577387054544,67.2399809160305,40345,2799,7333,93.51242351196,84.619740760938,88.8441126599282
OBS,0.7,0.2,50.5474056662748,83.9049119781173,53.7356875932324,-100,35.8718885189778,46.4845851453475,58.6610040948919,38.9281761825122,64.7120230714016,26.2906289149273,59.4163592667511,59.4193255695513,-100,41.616487155831,57.8373677924838,66.8507612429763,44.577387054544,67.2399809160305,38365,1939,9313,95.1890631202858,80.4668820000839,87.2110204359983
OBS,0.8,0.2,50.5474056662748,83.9049119781173,53.7356875932324,-100,35.8718885189778,46.4845851453475,58.6610040948919,38.9281761825122,64.7120230714016,26.2906289149273,59.4163592667511,59.4193255695513,-100,41.616487155831,57.8373677924838,66.8507612429763,44.577387054544,67.2399809160305,30680,865,16998,97.2578855603107,64.3483367590922,77.4522550269492
OBS,0.9,0.2,50.5474056662748,83.9049119781173,53.7356875932324,-100,35.8718885189778,46.4845851453475,58.6610040948919,38.9281761825122,64.7120230714016,26.2906289149273,59.4163592667511,59.4193255695513,-100,41.616487155831,57.8373677924838,66.8507612429763,44.577387054544,67.2399809160305,8035,20,39643,99.7517070142768,16.8526364360921,28.8339045089982
OBS,0.1,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,42052,8153,5626,83.760581615377,88.2000083896137,85.9229896917749
OBS,0.2,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,42119,5863,5559,87.7808344795965,88.34053441839,88.059795107673
OBS,0.3,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,42018,4787,5660,89.7724602072428,88.1286966735182,88.9429844522295
OBS,0.4,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,41760,4024,5918,91.2109033723572,87.5875665925584,89.3625216665597
OBS,0.5,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,41277,3431,6401,92.3257582535564,86.5745207433198,89.357694888836
OBS,0.6,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,40352,2820,7326,93.467988511072,84.63442258484,88.8321408915795
OBS,0.7,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,38374,1943,9304,95.1806930079123,80.4857586308151,87.2185919654526
OBS,0.8,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,30688,867,16990,97.252416415782,64.3651159864088,77.4626733810407
OBS,0.9,0.3,50.5648181254899,83.9026015661096,53.7338614209778,-100,35.8704405023902,46.5073832856219,58.6483693442868,38.9643642949011,64.7120230714016,26.2949794923676,59.442744908827,59.4457112116272,-100,41.6190448798264,57.8729472812838,66.8521870849359,44.7300033336137,67.2399809160305,8035,20,39643,99.7517070142768,16.8526364360921,28.8339045089982
OBS,0.1,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,42057,8370,5621,83.401749063002,88.2104954066865,85.7387492992202
OBS,0.2,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,42124,6008,5554,87.5176597689687,88.3510214354629,87.9323661413214
OBS,0.3,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,42026,4899,5652,89.5599360681939,88.1454759008348,88.8470767311819
OBS,0.4,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,41767,4106,5911,91.0492010550869,87.6022484164604,89.2924714861412
OBS,0.5,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,41283,3486,6395,92.213361924546,86.5871051638072,89.3117137386827
OBS,0.6,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,40357,2857,7321,93.388716619614,84.6449096019128,88.8020947938213
OBS,0.7,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,38376,1957,9302,95.1478937842462,80.4899534376442,87.2072809080683
OBS,0.8,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,30686,865,16992,97.2584070235492,64.3609211795797,77.4615355488521
OBS,0.9,0.4,50.6070086922178,84.1154045911996,53.7319585377576,-100,35.8544081104768,46.5215759178793,58.7045582027165,39.0265726733949,64.7596505276987,26.2939907247675,59.4689338570722,59.4726911739524,-100,41.6203789246503,57.8972605902743,66.9263369176401,44.7832979072572,67.3163167938931,8035,20,39643,99.7517070142768,16.8526364360921,28.8339045089982
OBS,0.1,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,42073,8708,5605,82.8518540398968,88.2440538613197,85.4629845925715
OBS,0.2,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,42128,6268,5550,87.0485164063146,88.3594110491212,87.6990653038283
OBS,0.3,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,42026,5117,5652,89.1457904673016,88.1454759008348,88.6428111916137
OBS,0.4,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,41766,4273,5912,90.7187384608701,87.6001510130459,89.132174525433
OBS,0.5,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,41280,3597,6398,91.9847583394612,86.5808129535635,89.2010156123386
OBS,0.6,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,40354,2922,7324,93.2479896478418,84.6386173916691,88.7349649273259
OBS,0.7,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,38371,1983,9307,95.0859889973732,80.4794664205713,87.1751181388586
OBS,0.8,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,30685,864,16993,97.2614028970807,64.3588237761651,77.4609665896727
OBS,0.9,0.5,50.6196224984769,84.1065441159764,53.89183532698,-100,35.787050959682,46.6162437848367,58.7218242135106,39.0064887108587,64.7596505276987,26.2910894789035,59.5342582212904,59.5380155381707,-100,41.624381059122,58.113919503506,66.9377446292531,44.7832979072572,67.3163167938931,8035,20,39643,99.7517070142768,16.8526364360921,28.8339045089982
OBS,0.1,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,42101,9173,5577,82.1098412450755,88.3027811569277,85.0937828442073
OBS,0.2,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,42157,6625,5521,86.4191710056988,88.4202357481438,87.4082521252333
OBS,0.3,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,42048,5400,5630,88.619119878604,88.1916187759554,88.4048525114059
OBS,0.4,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,41787,4511,5891,90.2565985571731,87.6441964847519,88.9312164808036
OBS,0.5,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,41293,3771,6385,91.6319012959347,86.6080791979529,89.0491902266503
OBS,0.6,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,40365,3038,7313,93.0004838375228,84.6616888292294,88.6353904766087
OBS,0.7,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,38375,2044,9303,94.942972364482,80.4878560342296,87.1198792240372
OBS,0.8,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,30689,873,16989,97.2340155883658,64.3672133898234,77.4583543664816
OBS,0.9,0.6,50.6142390799126,84.0661870899531,53.8653703840946,-100,35.6646681422549,46.5891693392045,58.7171784338437,38.980493764524,64.7596505276987,26.2969654213799,59.5717466952639,59.5758995191842,-100,41.6875387234463,58.1915288130613,66.9479922149176,44.7832979072572,67.3163167938931,8035,20,39643,99.7517070142768,16.8526364360921,28.8339045089982
OBS,0.1,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,42143,9890,5535,80.9928314723349,88.3908721003398,84.5302925454564
OBS,0.2,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,42196,7210,5482,85.4066307735902,88.5020344813121,86.9267850521198
OBS,0.3,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,42087,5914,5591,87.679423345347,88.2734175091237,87.9754178032797
OBS,0.4,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,41827,4962,5851,89.3949432558935,87.7280926213348,88.5536748282469
OBS,0.5,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,41335,4147,6343,90.8821072072468,86.696170141365,88.7398024903392
OBS,0.6,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,40399,3328,7279,92.3891417202186,84.7330005453249,88.3956019911383
OBS,0.7,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,38403,2245,9275,94.4769730368038,80.5465833298377,86.9574077847972
OBS,0.8,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,30698,905,16980,97.1363478150808,64.3860900205546,77.4410009964556
OBS,0.9,0.7,50.5756069740635,83.9318534473389,53.7899033983224,-100,35.65664889254,46.4245610164227,58.701889750542,38.9562216955117,64.7596505276987,26.2885374078013,59.6298771547672,59.6344254857275,-100,41.8781282489366,58.2409971907501,66.9651037823372,44.7959554180167,67.3163167938931,8035,20,39643,99.7517070142768,16.8526364360921,28.8339045089982
OBS,0.1,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,42160,10882,5518,79.4841823460654,88.4265279583875,83.7172359015091
OBS,0.2,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,42212,8132,5466,83.8471317336723,88.5355929359453,86.1276040072637
OBS,0.3,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,42103,6761,5575,86.1636378519974,88.3069759637569,87.2221416585528
OBS,0.4,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,41845,5726,5833,87.9632549242185,87.7658458827971,87.8644395216748
OBS,0.5,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,41349,4823,6329,89.5542753183748,86.725533789169,88.1172083111348
OBS,0.6,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,40410,3888,7268,91.2230800487607,84.7560719828852,87.870748891015
OBS,0.7,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,38417,2662,9261,93.5198033058254,80.5759469776417,86.5666933312302
OBS,0.8,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,30741,1062,16937,96.6606923875106,64.4762783673812,77.3543362564638
OBS,0.9,0.8,50.3562905538497,83.5319857615757,53.549118542745,-100,35.4976050109404,45.9050541320103,58.5770291989182,38.9085772818953,64.7596505276987,26.2545404009231,59.6584471250534,59.6631932095337,-100,41.9291107423689,58.2917695174554,66.9685260958211,44.7959554180167,67.3163167938931,8040,24,39638,99.702380952381,16.863123453165,28.8471888342722
OBS,0.1,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,42164,12406,5514,77.2658970130108,88.4349175720458,82.473984821219
OBS,0.2,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,42218,9582,5460,81.5019305019305,88.5481773564327,84.8790687388166
OBS,0.3,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,42108,8150,5570,83.7836762306499,88.3174629808297,85.9908511681098
OBS,0.4,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,41850,7058,5828,85.5688230964259,87.77633289987,86.6585219389974
OBS,0.5,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,41353,6072,6325,87.1966262519768,86.7339234028273,86.9646593693154
OBS,0.6,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,40411,5041,7267,88.9091789140192,84.7581693862998,86.7840652850854
OBS,0.7,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,38422,3632,9256,91.3634850430399,80.5864339947145,85.6372308652432
OBS,0.8,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,30829,1556,16849,95.1953064690443,64.6608498678636,77.0118531656321
OBS,0.9,0.9,49.7914185052449,82.5245029047766,52.903364497878,-100,35.3195927476898,44.1860409395367,58.4220189263874,38.8547296216543,64.7596505276987,26.2044799806388,59.6773427561871,59.6844618829076,-100,41.9540713142396,58.3116511314697,66.9987552140826,44.7959554180167,67.3163167938931,8056,48,39622,99.4076999012833,16.8966819077981,28.8838693485354
